Category,Credits,Id,Description,Title
Global Studies Courses (GLS),,2700,"Provides students with an introductory understanding of constructions and representations of global issues and globalization in literature, film, media and the visual arts and of the ways in which human stories contribute to complex matrices of representation.(F,W)",(PL) Introduction to Global Stories
Global Studies Courses (GLS), 3 ,2800,"Provides a broad overview of some of the big and controversial questions facing our increasingly globalized world today and introduces some of the tools we have to confront these issues. Topics include the conflict and security threats, protection of human rights, global warming, and resource management. (F,W)",(SS) Introduction to Global Issues and Institutions
Global Studies Courses (GLS), 3 ,3700,"Students develop analytical tools for appraising processes of globalization; acquire a familiarity with the current topical concerns of global studies; and examine economic, political, and cultural approaches to globalization. (F,W)","(ANT 3700) (SS) Globalization: Theories, Practices, Implications"
Global Studies Courses (GLS), 3 ,5500,Prereq: GLS 3700 and written consent of director. Open only to Global Studies majors and minors. Offered for undergraduate credit only. Internship in a public or private organization related to global studies. (T),Internship in Global Studies
Global Studies Courses (GLS), 0 ,5993,"Prereq: GLS 3700; coreq: one of the following courses: ASN 5825, 5855, 5865, 5875; ECO 5300, 5310, 5600; ITA 5150; NE 5000, 5110, 5220, 5300, 5700, 5710 ; PS 4810, 5710, 5760, 6870. Satisfactory completion of the IC requirement; junior standing and written consent of instructor. Offered for S and U grades only. No degree credit. Required for all majors. Disciplinary writing assignments under the direction of a faculty member. Must be selected in conjunction with a course designated as a corequisite. Satisfies the University General Education Writing Intensive Course in the Major requirement. (T)",(WI) Writing Intensive Course in Global Studies
Global Supply Chain Management Courses (GSC), 3 ,3600,"No graduate credit. Analysis of the production and supply chain systems. Identification of problems and solutions in these systems. Topics include: forecasting, production planning and scheduling, quality control, cost control, inventory control, capacity planning, purchasing, logistics and risk management. (T)",Operations and Supply Chain Management
Global Supply Chain Management Courses (GSC), 1-3 ,4990,Prereq: GSC 3600; minimum 3.0 g.p.a.; written consent of departmental chairperson prior to enrollment. Advanced readings and research or tutorial under supervision of faculty member. (T),Directed Study in Global Supply Chain Management
Global Supply Chain Management Courses (GSC),,4991,"Prereq: written permission of Department Chair and completion of study abroad application/approval required. Study abroad programs in various countries. Programs run 10-15 days in length. Recent country programs in China, Poland, and Italy. Travel within a given country with visits to various companies and cultural attractions. Traveling costs are over and above tuition and vary by country. Various reading and assignments required. (T)",Study Abroad in Supply Chain Management Cr
Global Supply Chain Management Courses (GSC), 3 ,5600,"Prereq: MKT 2300. Open only to students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Management of the movement of raw materials and finished products including the development of transportation strategies and objectives, and the selection of modes and carriers. Emphasis upon the interface of transportation policies with production and marketing plans. (T)",Supply Chain and Distribution Strategy
Global Supply Chain Management Courses (GSC), 3 ,5620,"Prereq: MKT 2300. Open only to students admitted to School of Business Administration; others by consent of advisor. Offered for undergraduate credit only. Management of flow of materials and information from source of raw materials through the supply chain to the consumer, and beyond to disposal and recycling. Emphasis on global dimensions of the supply chain. (F,W)",Global Supply Chain Management
Global Supply Chain Management Courses (GSC), 3 ,5650,"Open only to upper division students in School of Business Administration; others by consent of advisor. Offered for undergraduate credit only. Principles of the purchasing function. Topics include: negotiating, relationship to the supply chain, quality issues, supplier section, quantity and delivery, and price determination. Strategic, ethical, legal, international issues. (T)",Strategic Procurement
Global Supply Chain Management Courses (GSC), 3 ,5670,Open only to upper division students admitted to the School of Business Administration. (I),Special Topics in Supply Chain Management
Global Supply Chain Management Courses (GSC), 3 ,5680,"Prereq: GSC 3600 or consent of instructor. Open only to students admitted to School of Business Administration; others by consent of instructor. Offered for undergraduate credit only. Analysis of problems in production/operations management. Application of quantitative models to the solution of these problems. Topics covered are decision analysis, aggregate systems, inventory control, material requirements planning and PERT and CPM; emphasis on competing in a global marketplace, quality management. (I)",Operations Strategy in a Global Environment
Global Supply Chain Management Courses (GSC), 3 ,5690,"Prereq: B A 2300. Offered for undergraduate credit only. Statistical quality control including process capability, control charts, and acceptance sampling procedures. Procedures for measurement of dimensional tolerance. Computer-based data collection and analysis. (F,W)",Principles of Quality Management
Global Supply Chain Management Courses (GSC), 3 ,5890,Prereq: junior standing or above; minimum 3.0 g.p.a.; completion of minimum of 12 credits in business courses taken at WSU; completion of GSC 3600 with grade of C or above; written consent of department chairperson: see School of Business Administration websites for course requirements and application forms. Offered for S and U grades only. Offered for undergraduate credit only. Student works a minimum of 160 hours. (T),Internship in Global Supply Chain Management
Global Supply Chain Management Courses (GSC), 3 ,5996,"Prereq: GSC 3600 and B A 3400; or consent of instructor. Offered for undergraduate credit only. Offered for undergraduate credit only. Analysis of problems in production operations management and their solutions. Topics include quality control, statistical control models, aggregate scheduling and facility layout planning within context of continuous improvement philosophies. (I)",Advanced Topics in Operations Management
